abs	I||R||S	*	I||R
acos	R||S	*	R
add_menu_item	V	init	ui_menu	S	I
add_text_line	V	*	ui_label	S
allow_group	V	note||release	I
array_equal	B	*	I[]	I[]
asin	R||S	*	R
atan	R||S	*	R
attach_level_meter	V	*	I	I	I	I	I
attach_zone	V	*	ui_waveform	I	I
by_marks	I||S	*	I
by_track	I||S	*	I
cbrt	R||S	*	R
cc_delivery_request	V	*	I
ceil	R||S	*	R
change_listener_par	V	*	I	I
change_note	V	note	I	I
change_pan	V	!init	I	I	I
change_time_with_pitch	I||S	*	I	I
change_tune	V	!init	I	I	I
change_velo	V	note	I	I
change_vol	V	!init	I	I	I
cos	R||S	*	R
dec	V	*	I
delete_event_mark	V	*	I	I
detect_drum_type	R||S	*	I	I
detect_instrument_type	I||S	*	I	I
detect_key	I||S	*	I	I
detect_loudness	R||S	*	I	R
detect_peak	I||S	*	I	R
detect_pitch	R||S	*	I	R
detect_rms	R||S	*	I	R
detect_sample_type	I||S	*	I	I
detect_tempo	R||S	*	I	R
disable_logging	V	*	I
disallow_group	V	note||release	I
dont_use_machine_mode	V	*	I
event_status	I||S	*	I
exit	V	*
exp	R||S	*	R
fade_in	V	*	I	I
fade_out	V	*	I	I	I
find_group	I||S	*	S
find_mod	I||S	*	I	S
find_target	I||S	*	I	I	S
find_zone	I||S	init	S
floor	R||S	*	R
fs_get_filename	S	ui_control	I	I
fs_navigate	V	ui_control	I	I
get_control_par	I||S	*	I	I
get_control_par_arr	I||S	*	I	I	I
get_control_par_real_arr	I||R||S	*	I	I	I
get_control_par_str	S	*	I	I
get_control_par_str_arr	I||S	*	I	I	I
get_engine_par	I||S	*	I	I	I	I
get_engine_par_disp	S	*	I	I	I	I
get_engine_par_disp_m	S	*	I	I	I	I
get_engine_par_m	I||S	*	I	I	I	I
get_event_ids	V	!init	I[]
get_event_mark	I||S	*	I	I
get_event_par	I||S	*	I	I
get_event_par_arr	I||S	*	I	I	I
get_folder	S	*	I
get_font_id	I	*	I
get_group_idx	I||S	*	S
get_key_color	I||S	*	I
get_key_name	S	*	I
get_key_triggerstate	I||S	*	I
get_key_type	I||S	*	I
get_keyrange_max_note	I||S	*	I
get_keyrange_min_note	I||S	*	I
get_keyrange_name	S	*	I
